0,1,2,3,4,5,6,7,8,9,10
0,606,529,476,577,447,347,308,226,498,197
1,606,529,447,476,347,226,376,308,241,171
2,606,529,447,476,347,226,376,308,241,171
3,606,577,529,447,498,485,302,239,269,376
4,347,577,330,529,606,447,277,498,93,17
5,347,577,330,529,606,447,277,498,93,17
6,606,529,447,476,347,226,376,308,241,171
7,606,529,447,476,347,226,376,308,241,171
8,606,529,447,476,347,226,376,308,241,171
9,577,606,498,485,371,298,529,476,344,447
10,606,529,447,476,347,226,376,308,241,171
11,606,529,447,476,347,226,376,308,241,171
12,606,529,447,476,347,226,376,308,241,171
13,606,529,447,476,347,226,376,308,241,171
14,606,529,447,476,347,226,376,308,241,171
15,606,529,447,476,347,226,376,308,241,171
16,347,577,330,529,606,447,277,498,93,17
17,606,529,447,476,347,226,376,308,241,171
18,606,529,447,476,347,226,376,308,241,171
19,606,347,330,284,529,277,253,211,447,236
20,606,529,577,239,39,35,447,376,27,302
21,577,606,529,447,226,498,485,476,171,192
22,606,529,447,476,347,226,376,308,241,171
23,606,529,447,476,347,226,376,308,241,171
24,606,529,447,476,347,226,376,308,241,171
25,606,529,447,476,347,226,376,308,241,171
26,606,529,447,476,347,226,376,308,241,171
27,347,577,330,529,606,447,277,498,93,17
28,606,529,447,476,347,226,376,308,241,171
29,606,529,447,376,153,295,269,173,239,371
30,606,577,529,498,485,447,476,371,35,39
31,606,529,447,476,347,226,376,308,241,171
32,606,529,447,476,347,226,376,308,241,171
33,606,529,447,476,347,226,376,308,241,171
34,606,529,447,476,347,226,376,308,241,171
35,347,577,330,529,606,447,277,498,93,17
36,498,371,529,577,606,226,485,344,447,376
37,606,529,577,239,39,35,447,376,27,302
38,606,529,447,476,347,226,376,308,241,171
39,606,529,447,476,347,226,376,308,241,171
40,347,577,330,529,606,447,277,498,93,17
41,577,371,498,485,529,606,476,226,25,194
42,606,529,447,476,347,226,376,308,241,171
43,606,529,447,476,347,226,376,308,241,171
44,606,529,447,476,347,226,376,308,241,171
45,347,577,330,529,606,447,277,498,93,17
46,606,577,529,447,498,485,302,239,269,376
47,347,577,330,529,606,447,277,498,93,17
48,606,529,447,476,347,226,376,308,241,171
49,606,529,447,476,347,226,376,308,241,171
50,606,529,447,476,347,226,376,308,241,171
51,606,529,447,476,347,226,376,308,241,171
52,606,529,447,476,347,226,376,308,241,171
53,606,577,529,447,498,485,302,239,269,376
54,606,529,447,476,347,226,376,308,241,171
55,606,529,447,476,347,226,376,308,241,171
56,606,529,447,476,347,226,376,308,241,171
57,606,529,447,476,347,226,376,308,241,171
58,606,529,447,577,485,498,476,376,302,269
59,606,529,447,577,498,376,485,476,295,269
60,606,529,447,476,347,226,376,308,241,171
61,606,529,447,476,347,226,376,308,241,171
62,347,577,330,529,606,447,277,498,93,17
63,606,529,577,239,39,35,447,376,27,302
64,606,529,447,476,347,226,376,308,241,171
65,606,529,447,476,347,226,376,308,241,171
66,606,529,447,476,347,226,376,308,241,171
67,347,577,330,529,606,447,277,498,93,17
68,606,529,447,476,347,226,376,308,241,171
69,606,577,529,447,498,485,302,239,269,376
70,606,577,529,476,226,171,241,347,498,192
71,606,529,447,476,347,226,376,308,241,171
72,606,529,447,476,347,226,376,308,241,171
73,347,577,330,529,606,447,277,498,93,17
74,606,529,447,476,347,226,376,308,241,171
75,606,529,447,476,347,226,376,308,241,171
76,606,529,447,476,347,226,376,308,241,171
77,606,529,447,476,347,226,376,308,241,171
78,606,529,447,476,347,226,376,308,241,171
79,577,476,498,485,226,371,5,33,171,9
80,606,529,447,476,347,226,376,308,241,171
81,577,606,498,485,371,298,529,476,344,447
82,347,606,330,284,277,93,476,101,211,253
83,577,371,498,485,529,606,476,226,25,194
84,606,476,577,498,226,529,485,241,308,197
85,606,529,447,476,347,226,376,308,241,171
86,606,529,447,476,347,226,376,308,241,171
87,606,529,447,476,347,226,376,308,241,171
88,606,577,529,447,498,485,302,239,269,376
89,606,529,447,476,347,226,376,308,241,171
90,347,577,330,529,606,447,277,498,93,17
91,606,529,447,476,347,226,376,308,241,171
92,606,529,447,476,347,226,376,308,241,171
93,577,371,498,485,529,606,476,226,25,194
94,606,529,447,376,284,93,347,101,330,277
95,577,498,485,371,344,194,226,476,103,298
96,347,577,330,529,606,447,277,498,93,17
97,606,529,447,476,347,226,376,308,241,171
98,347,577,330,529,606,447,277,498,93,17
99,606,529,447,476,347,226,376,308,241,171
100,606,529,447,577,498,376,485,476,295,269
101,606,577,529,447,498,485,302,239,269,376
102,606,529,447,476,347,226,376,308,241,171
103,347,277,93,284,211,101,330,577,253,53
104,606,577,529,476,226,171,241,347,498,192
105,606,529,447,476,347,226,376,308,241,171
